Permalink,Name,Description,Meta Title,Meta Description,Width,Length,Height,Brand,Barcode,Categories,Images,Digital,Featured,Status,SKU,Weight,Stock,Stock Unlimited,Price,Custom Field 1 Label,Custom Field 1 Value,Custom Field 1 Type,Custom Field 2 Label,Custom Field 2 Value,Custom Field 2 Type,Custom Field 3 Label,Custom Field 3 Value,Custom Field 3 Type,Google Product Category
,Falda de lana gris,"<p><b>Descripción:</b> Hermosa falda plato de paño de lana color gris. Es vintage y tiene su etiqueta ILGWU. Tiene cierre y botón lateral, su cintura no es elasticada. </p><p><b>Talla estimada:</b> S</p><p><b>Talla etiqueta:</b> 13</p><p><b>Medidas:</b> contorno de cintura: 70 cm, largo total: 70 cm</p>",,"Hermosa falda plato de paño de lana color gris. Es vintage y tiene su etiqueta ILGWU. Tiene cierre y botón lateral, su cintura no es elasticada.",10,10,10,,,"Productos,Productos / Faldas & Shorts","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-GRS-20210516-1906-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-GRS-20210516-1906-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-GRS-20210516-1906-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-GRS-20210516-1906-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-GRS-20210516-1906-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-GRS-20210516-1906-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-GRS-20210516-1906-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-GRS-20210516-1906-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-GRS-20210516-1906-9.jpg",NO,NO,available,FLD-GRS-20210516-1906,0.35,1,NO,20000,color,gris,selection,talla,S,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Faldas
,Falda de lana Navy,"<p><b>Descripción:</b> Hermosa falda midi de lana de color azul marino. Es forrada, su cintura no es elasticada y tiene bolsillos. </p><p><b>Marca:</b> J.G. Hook</p><p><b>Talla estimada:</b> 38/S</p><p><b>Talla etiqueta:</b> 12</p><p><b>Medidas:</b> contorno de cintura: 74 cm, largo total: 80 cm</p>",,"Hermosa falda midi de lana de color azul marino. Es forrada, su cintura no es elasticada y tiene bolsillos.",10,10,10,J.G. Hook,,"Productos,Productos / Faldas & Shorts","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-NVY-20210516-1910-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-NVY-20210516-1910-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-NVY-20210516-1910-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-NVY-20210516-1910-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-NVY-20210516-1910-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-NVY-20210516-1910-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-NVY-20210516-1910-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-NVY-20210516-1910-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-NVY-20210516-1910-9.jpg",NO,NO,available,FLD-NVY-20210516-1910,0.35,1,NO,22000,color,navy,selection,talla,S,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Faldas
,Falda de lana tartán azul,"<p><b>Descripción:</b> Hermosa falda con estampado de tartan azul, blanco y beige. Es forrada y tiene un cierre invisible lateral. </p><p><b>Talla estimada:</b> M</p><p><b>Talla etiqueta:</b> 8</p><p><b>Medidas:</b> contorno de cintura: 80 cm, largo total: 70 cm, contorno de cadera: 106 cm</p><p><b>Composición:</b> 62% lana, 25% poliéster, 8 % nylon, 5% acrílico</p>",,"Hermosa falda con estampado de tartan azul, blanco y beige. Es forrada y tiene un cierre invisible lateral.",10,10,10,,,"Productos,Productos / Faldas & Shorts","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-AZL-20210516-1912-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-AZL-20210516-1912-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-AZL-20210516-1912-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-AZL-20210516-1912-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-AZL-20210516-1912-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-AZL-20210516-1912-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-AZL-20210516-1912-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-AZL-20210516-1912-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-AZL-20210516-1912-9.jpg",NO,NO,available,FLD-AZL-20210516-1912,0.35,1,NO,16000,color,azul,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Faldas
,Falda de lana tableada,"<p><b>Descripción:</b> Hermosa falda de lana vintage tableada con estampado de lineas rojas diagonales. Presenta botón y cierre lateral. </p><p><b>Talla estimada:</b> 40/M</p><p><b>Talla etiqueta:</b> 44</p><p><b>Medidas:</b> contorno de cintura: 70 cm, largo total: 70 cm, contorno de cadera: 104 cm</p><p><b>Composición:</b> 55% poliéster, 40% lana, 5% otras fibras</p>",,Hermosa falda de lana vintage tableada con estampado de lineas rojas diagonales. Presenta botón y cierre lateral.,10,10,10,,,"Productos,Productos / Faldas & Shorts","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-RJO-20210516-1916-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-RJO-20210516-1916-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-RJO-20210516-1916-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-RJO-20210516-1916-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-RJO-20210516-1916-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-RJO-20210516-1916-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-RJO-20210516-1916-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-RJO-20210516-1916-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-RJO-20210516-1916-9.jpg",NO,NO,available,FLD-RJO-20210516-1916,0.35,1,NO,24000,color,rojo,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Faldas
,Falda de lana Rachel,"<p><b>Descripción:</b> Maravillosa falda de lana con clásico estampado escocés y botones de género delantero. Nos imaginamos perfectamente esta falda en el clóset de nuesta amiga Rachel Green. </p><p><b>Talla estimada:</b> S</p><p><b>Talla etiqueta:</b> 6</p><p><b>Medidas:</b> contorno de cintura: 70 cm, largo total: 89 cm, contorno de cadera: 100 cm</p><p><b>Composición:</b> 100% lana</p>",,Maravillosa falda de lana con clásico estampado escocés y botones de género delantero. Nos imaginamos perfectamente esta falda en el clóset de nuesta amiga Rachel Green.,10,10,10,,,"Productos,Productos / Faldas & Shorts","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1920-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1920-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1920-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1920-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1920-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1920-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1920-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1920-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1920-9.jpg",NO,NO,available,FLD-MLT-20210516-1920,0.35,1,NO,26000,color,multicolor,selection,talla,S,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Faldas
,Falda de lana azul petroleo,"<p><b>Descripción:</b> Preciosa falda de lana con estampado en tono azules y grises. Tiene bolsillos y cierre posterior. </p><p><b>Talla estimada:</b> 40/M</p><p><b>Talla etiqueta:</b> 13</p><p><b>Medidas:</b> contorno de cintura: 75 cm, largo total: 75 cm</p>",,Preciosa falda de lana con estampado en tono azules y grises. Tiene bolsillos y cierre posterior.,10,10,10,,,"Productos,Productos / Faldas & Shorts","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-VRD-20210516-1923-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-VRD-20210516-1923-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-VRD-20210516-1923-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-VRD-20210516-1923-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-VRD-20210516-1923-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-VRD-20210516-1923-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-VRD-20210516-1923-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-VRD-20210516-1923-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-VRD-20210516-1923-9.jpg",NO,NO,available,FLD-VRD-20210516-1923,0.35,1,NO,22000,color,verde,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Faldas
,Falda de lana tartán clásico,"<p><b>Descripción:</b> Hermosa falda en A de largo midi, de lanilla con clásico estampado de tartán rojo, azul y amarillo. No tiene forro y su cierre es lateral. </p><p><b>Talla estimada:</b> 38/S</p><p><b>Medidas:</b> contorno de cintura: 74 cm, largo total: 69 cm, contorno de cadera: 102 cm</p>",,"Hermosa falda en A de largo midi, de lanilla con clásico estampado de tartán rojo, azul y amarillo. No tiene forro y su cierre es lateral.",10,10,10,,,"Productos,Productos / Faldas & Shorts","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1926-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1926-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1926-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1926-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1926-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1926-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1926-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1926-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1926-9.jpg",NO,NO,available,FLD-MLT-20210516-1926,0.35,1,NO,16000,color,multicolor,selection,talla,S,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Faldas
,Falda principe de gales,"<p><b>Descripción:</b> Hermosa falda evasé de largo midi en con elegante estampado principe de gales (uno de los favoritos de esta casa). No tiene forro y trae cierre invisible al costado. </p><p><b>Talla estimada:</b> S</p><p><b>Talla etiqueta:</b> 4</p><p><b>Medidas:</b> contorno de cintura: 74 cm, largo total: 87 cm, contorno de cadera: 96 cm</p><p><b>Composición:</b> 65% poliéster, 35% rayón</p>",,Hermosa falda evasé de largo midi en con elegante estampado principe de gales (uno de los favoritos de esta casa). No tiene forro y trae cierre invisible al costado.,10,10,10,,,"Productos,Productos / Faldas & Shorts","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-BYN-20210516-1928-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-BYN-20210516-1928-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-BYN-20210516-1928-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-BYN-20210516-1928-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-BYN-20210516-1928-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-BYN-20210516-1928-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-BYN-20210516-1928-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-BYN-20210516-1928-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-BYN-20210516-1928-9.jpg",NO,NO,available,FLD-BYN-20210516-1928,0.35,1,NO,16000,color,blanco & negro,selection,talla,S,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Faldas
,Falda de lana corazón valiente,"<p><b>Descripción:</b> Hermosa falda de lana tableada con clásico estampado escosés. Se abotona al costado. </p><p><b>Talla estimada:</b> S</p><p><b>Talla etiqueta:</b> 6</p><p><b>Medidas:</b> contorno de cintura: 66 cm, largo total: 77 cm, contorno de cadera: 98 cm</p><p><b>Composición:</b> 100% lana</p>",,Hermosa falda de lana tableada con clásico estampado escosés. Se abotona al costado.,10,10,10,,,"Productos,Productos / Faldas & Shorts","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1932-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1932-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1932-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1932-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1932-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1932-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1932-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1932-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MLT-20210516-1932-9.jpg",NO,NO,available,FLD-MLT-20210516-1932,0.35,1,NO,26000,color,multicolor,selection,talla,S,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Faldas
,Falda de lana Nanny,"<p><b>Descripción:</b> Coqueta mini falda de lana ochentera con llamativo estampado cuadrillé en tonos morado, verde y fucsia. Totalmente Nanny Fine vibes. </p><p><b>Marca:</b> Rampage</p><p><b>Talla estimada:</b> M</p><p><b>Talla etiqueta:</b> 9</p><p><b>Medidas:</b> contorno de cintura: 76 cm, largo total: 58 cm, contorno de cadera: 104 cm</p><p><b>Composición:</b> 45% acrílico, 35% poliéster, 15% lana, 5% otras fibras</p>",,"Coqueta mini falda de lana ochentera con llamativo estampado cuadrillé en tonos morado, verde y fucsia. Totalmente Nanny Fine vibes.",10,10,10,Rampage,,"Productos,Productos / Faldas & Shorts","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MRD-20210516-1935-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MRD-20210516-1935-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MRD-20210516-1935-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MRD-20210516-1935-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MRD-20210516-1935-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MRD-20210516-1935-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MRD-20210516-1935-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MRD-20210516-1935-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/FLD-MRD-20210516-1935-9.jpg",NO,NO,available,FLD-MRD-20210516-1935,0.35,1,NO,16000,color,morado,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Faldas
,Pantalón cotelé navy,"<p><b>Descripción:</b> Abrigado pantalón de cotelé, de sueave tela y aterciopelado al tacto. Tiene dos grandes botones por el frente y pasadores anchos para el cinturón. La tela es un poco elasticada, por lo que se ajusta bien a tu contorno. </p><p><b>Talla estimada:</b> 40/M</p><p><b>Medidas:</b> contorno de cintura: 76 cm, largo total: 93 cm, contorno de cadera: 94 cm, largo de tiro: 30 cm</p>",,"Abrigado pantalón de cotelé, de sueave tela y aterciopelado al tacto. Tiene dos grandes botones por el frente y pasadores anchos para el cinturón. La tela es un poco elasticada, por lo que se ajusta bien a tu contorno.",10,10,10,,,"Productos,Productos / Pantalones & Jeans","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/PNT-NVY-20210813-1221-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/PNT-NVY-20210813-1221-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/PNT-NVY-20210813-1221-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/PNT-NVY-20210813-1221-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/PNT-NVY-20210813-1221-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/PNT-NVY-20210813-1221-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/PNT-NVY-20210813-1221-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/PNT-NVY-20210813-1221-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/PNT-NVY-20210813-1221-9.jpg",NO,NO,available,PNT-NVY-20210813-1221,0.35,1,NO,16000,color,navy,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Pantalones
,Pantalón cotelón rojo,"<p><b>Descripción:</b> Abrigado pantalón de cotelón de origen italiano, de hermoso color ladrillo, con bolsillos delanteros y traseros. </p><p><b>Marca:</b> Mat & Max</p><p><b>Talla estimada:</b> 38/S</p><p><b>Medidas:</b> contorno de cintura: 76 cm, largo total: 103 cm, contorno de cadera: 92 cm, largo de tiro: 30 cm</p>",,"Abrigado pantalón de cotelón de origen italiano, de hermoso color ladrillo, con bolsillos delanteros y traseros.",10,10,10,Mat & Max,,"Productos,Productos / Pantalones & Jeans","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/PNT-RJO-20210813-1224-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/PNT-RJO-20210813-1224-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/PNT-RJO-20210813-1224-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/PNT-RJO-20210813-1224-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/PNT-RJO-20210813-1224-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/PNT-RJO-20210813-1224-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/PNT-RJO-20210813-1224-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/PNT-RJO-20210813-1224-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/PNT-RJO-20210813-1224-9.jpg",NO,NO,available,PNT-RJO-20210813-1224,0.54,1,NO,16000,color,rojo,selection,talla,S,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Pantalones
,Vestido Bianca,"<p><b>Descripción:</b> Increible vestido extra largo de color rojo intenso original de los años 70s. Tiene unos coquetos vuelos en el escote y hombros. </p><p><b>Marca:</b> Kleemeier Hof</p><p><b>Talla estimada:</b> 38/S</p><p><b>Talla etiqueta:</b> 38</p><p><b>Medidas:</b> ancho de hombros: 42 cm, contorno de busto: 90 cm, contorno de cintura: 70 cm, largo total: 145 cm, contorno de cadera: 100 cm</p><p><b>Composición:</b> 100% poliéster</p>",,Increible vestido extra largo de color rojo intenso original de los años 70s. Tiene unos coquetos vuelos en el escote y hombros. ,10,10,10,Kleemeier Hof,,"Colecciones,Colecciones / Joyas Vintage,Productos,Productos / Vestidos & Enteritos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-RJO-20210501-1336-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-RJO-20210501-1336-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-RJO-20210501-1336-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-RJO-20210501-1336-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-RJO-20210501-1336-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-RJO-20210501-1336-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-RJO-20210501-1336-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-RJO-20210501-1336-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-RJO-20210501-1336-9.jpg",NO,NO,available,VST-RJO-20210501-1336,0.42,1,NO,42000,color,rojo,selection,talla,S,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Vestidos
,Vestido Lucía,"<p><b>Descripción:</b> Hermoso vestido vintage de color azul con brillos dorados. Su escote cruzado y cintura elasticada ayudan a formar una hermosa figura, y sus hombros de tul un efecto muy delicado. </p><p><b>Talla estimada:</b> 42/M</p><p><b>Talla etiqueta:</b> 42</p><p><b>Medidas:</b> ancho de hombros: 45 cm, contorno de busto: 102 cm, contorno de cintura: 82 cm, largo total: 144 cm, contorno de cadera: 120 cm</p><p><b>Composición:</b> 100% poliéster</p>",,"Hermoso vestido vintage de color azul con brillos dorados. Su escote cruzado y cintura elasticada ayudan a formar una hermosa figura, y sus hombros de tul un efecto muy delicado.",10,10,10,,,"Colecciones,Colecciones / Joyas Vintage,Productos,Productos / Vestidos & Enteritos","https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-AZL-20210501-1353-1.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-AZL-20210501-1353-2.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-AZL-20210501-1353-3.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-AZL-20210501-1353-4.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-AZL-20210501-1353-5.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-AZL-20210501-1353-6.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-AZL-20210501-1353-7.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-AZL-20210501-1353-8.jpg,https://raw.githubusercontent.com/RamonOpazo/AmigasVntg_Catalog/master/AVWC_202101/VST-AZL-20210501-1353-9.jpg",NO,NO,available,VST-AZL-20210501-1353,0.42,1,NO,40000,color,azul,selection,talla,M,selection,condición,usado,selection,Ropa y accesorios > Prendas de vestir > Vestidos
